,area,buildtime,room_num,hall_num,floor,dire,exemption of business tax,exemption of double tax,quality education,distance,loc
4108,74.44,1997,2.0,1.0,3.0,1.0,0.0,1.0,0.0,312,44.0
4109,86.0,2009,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,85.0
4110,72.73,2005,1.0,1.0,1.0,1.0,0.0,0.0,0.0,647,104.0
4111,100.0,2015,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1156,30.0
4112,102.0,2005,2.0,2.0,1.0,1.0,0.0,1.0,1.0,446,34.0
4113,266.41,2005,3.0,2.0,3.0,2.0,0.0,1.0,0.0,783,25.0
4114,92.5,2007,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
4115,63.31,2006,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1085,108.0
4116,87.5,1996,3.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,10.0
4117,74.6,2013,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
4118,138.66,2003,3.0,2.0,1.0,2.0,0.0,1.0,1.0,422,79.0
4119,120.55,2007,2.0,2.0,2.0,5.0,0.0,0.0,1.0,705,168.0
4120,82.6,2008,2.0,2.0,2.0,2.0,0.0,1.0,0.0,671,75.0
4121,56.0,1985,2.0,2.0,2.0,2.0,0.0,1.0,1.0,249,44.0
4122,68.65,2005,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1158,26.0
4123,42.7,1995,1.0,1.0,3.0,2.0,0.0,1.0,1.0,567,24.0
4124,100.81,2002,2.0,2.0,3.0,2.0,0.0,0.0,1.0,281,105.0
4125,85.72,2016,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,62.0
4126,125.19,2000,4.0,2.0,3.0,1.0,0.0,1.0,1.0,744,54.0
4127,90.0,2010,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,30.0
4128,60.2,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,609,19.0
4129,48.8,1996,1.0,1.0,2.0,1.0,0.0,1.0,0.0,501,116.0
4130,938.0,2002,6.0,3.0,3.0,3.0,0.0,1.0,0.0,995,25.0
4131,78.1,2012,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,70.0
4132,98.1,2003,2.0,2.0,2.0,2.0,0.0,1.0,0.0,805,44.0
4133,84.14,2000,2.0,2.0,3.0,1.0,0.0,0.0,1.0,5000,10.0
4134,35.0,2013,2.0,2.0,2.0,1.0,0.0,0.0,0.0,289,107.0
4135,100.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
4136,118.0,2006,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,61.0
4137,127.9,2006,3.0,2.0,3.0,1.0,0.0,0.0,1.0,392,101.0
4138,126.0,2008,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1152,102.0
4139,67.44,2015,2.0,1.0,1.0,1.0,0.0,1.0,0.0,925,22.0
4140,89.02,2009,3.0,2.0,1.0,2.0,0.0,1.0,1.0,938,54.0
4141,84.0,2004,2.0,2.0,2.0,1.0,0.0,1.0,1.0,829,23.0
4142,121.4,2008,3.0,2.0,3.0,2.0,0.0,1.0,1.0,468,54.0
4143,58.0,2014,1.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,33.0
4144,65.0,2016,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,3.0
4145,64.3,1997,2.0,1.0,3.0,2.0,1.0,0.0,0.0,464,54.0
4146,88.58,2005,2.0,2.0,3.0,2.0,0.0,1.0,0.0,898,24.0
4147,302.0,2002,3.0,2.0,3.0,1.0,0.0,1.0,0.0,783,25.0
4148,56.55,2011,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,94.0
4149,39.5,1989,1.0,1.0,2.0,2.0,0.0,1.0,0.0,526,71.0
4150,54.0,2000,1.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,112.0
4151,105.39,2005,2.0,2.0,3.0,1.0,0.0,0.0,1.0,661,148.0
4152,290.0,2011,4.0,2.0,1.0,1.0,1.0,0.0,1.0,770,55.0
4153,89.9,2008,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,20.0
4154,42.0,1988,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,154.0
4155,40.0,1986,1.0,1.0,2.0,1.0,1.0,0.0,1.0,851,44.0
4156,214.0,2007,4.0,2.0,2.0,1.0,0.0,1.0,1.0,281,106.0
4157,68.0,1997,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1075,23.0
4158,59.81,1996,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,55.0
4159,102.0,2007,2.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,115.0
4160,325.73,2008,4.0,1.0,2.0,1.0,0.0,1.0,1.0,232,13.0
4161,154.36,2004,4.0,2.0,1.0,1.0,0.0,0.0,1.0,5000,5.0
4162,54.56,1996,2.0,1.0,1.0,2.0,1.0,0.0,0.0,914,24.0
4163,94.0,2016,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,20.0
4164,118.6,2016,3.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,61.0
4165,101.49,1999,2.0,2.0,2.0,2.0,0.0,1.0,0.0,683,116.0
4166,222.05,2006,5.0,2.0,3.0,2.0,0.0,0.0,0.0,487,121.0
4167,72.0,2005,2.0,1.0,3.0,2.0,0.0,1.0,1.0,730,95.0
4168,90.3,2012,2.0,2.0,3.0,1.0,1.0,0.0,1.0,5000,82.0
4169,68.4,1995,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1022,103.0
4170,153.43,2011,3.0,2.0,1.0,1.0,0.0,0.0,0.0,147,135.0
4171,77.32,2013,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
4172,69.0,2014,2.0,1.0,3.0,1.0,1.0,0.0,0.0,5000,23.0
4173,87.1,2010,2.0,2.0,2.0,1.0,0.0,1.0,1.0,546,49.0
4174,94.8,2010,2.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,58.0
4175,59.53,1993,2.0,1.0,3.0,1.0,0.0,1.0,1.0,771,34.0
4176,94.11,2006,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
4177,83.6,1999,2.0,2.0,1.0,2.0,0.0,0.0,0.0,545,26.0
4178,76.2,2014,2.0,1.0,1.0,2.0,1.0,0.0,0.0,5000,57.0
4179,191.87,2012,3.0,2.0,3.0,5.0,0.0,1.0,0.0,388,106.0
4180,301.2,2005,4.0,2.0,2.0,2.0,0.0,1.0,0.0,697,86.0
4181,172.13,2014,3.0,2.0,3.0,1.0,0.0,0.0,1.0,885,101.0
4182,70.8,2009,2.0,1.0,1.0,2.0,0.0,1.0,1.0,938,54.0
4183,86.0,2009,2.0,2.0,1.0,2.0,1.0,0.0,1.0,666,112.0
4184,80.2,2014,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,70.0
4185,51.77,2012,1.0,1.0,1.0,2.0,0.0,1.0,1.0,938,54.0
4186,237.13,2002,3.0,2.0,2.0,3.0,1.0,0.0,0.0,995,25.0
4187,51.5,1999,1.0,1.0,2.0,2.0,1.0,0.0,1.0,512,42.0
4188,77.72,2004,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,34.0
4189,100.0,2007,2.0,2.0,2.0,1.0,0.0,1.0,0.0,645,62.0
4190,105.0,2012,3.0,2.0,2.0,1.0,0.0,1.0,1.0,956,12.0
4191,110.93,2004,2.0,2.0,1.0,1.0,0.0,1.0,0.0,5000,41.0
4192,122.0,2014,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
4193,71.36,2007,2.0,1.0,2.0,2.0,0.0,1.0,1.0,750,85.0
4194,102.0,2008,2.0,2.0,1.0,1.0,0.0,1.0,1.0,281,106.0
4195,72.5,2014,2.0,1.0,2.0,1.0,1.0,0.0,1.0,5000,61.0
4196,68.0,2009,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,3.0
4197,94.0,2014,3.0,2.0,3.0,2.0,0.0,1.0,1.0,643,12.0
4198,108.71,2012,2.0,2.0,1.0,10.0,0.0,0.0,0.0,484,140.0
4199,122.9,2007,3.0,2.0,3.0,2.0,0.0,1.0,1.0,317,109.0
4200,85.2,1999,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1024,103.0
4201,58.88,1998,1.0,1.0,3.0,2.0,1.0,0.0,0.0,963,171.0
4202,81.25,2015,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,9.0
4203,72.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,3.0
4204,80.14,2007,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1148,36.0
4205,275.0,2016,3.0,2.0,2.0,2.0,0.0,1.0,0.0,337,13.0
4206,73.07,2015,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
4207,117.0,2004,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,55.0
4208,98.73,2005,2.0,2.0,1.0,1.0,1.0,0.0,1.0,392,101.0
4209,37.4,1990,1.0,1.0,3.0,1.0,0.0,1.0,0.0,774,131.0
4210,48.0,1935,2.0,2.0,2.0,2.0,0.0,1.0,1.0,62,13.0
4211,107.4,2006,2.0,2.0,1.0,1.0,0.0,1.0,1.0,274,84.0
4212,291.45,2006,4.0,2.0,1.0,1.0,0.0,0.0,1.0,439,13.0
4213,48.0,1995,1.0,1.0,1.0,1.0,0.0,1.0,1.0,327,44.0
4214,137.39,2013,3.0,2.0,1.0,1.0,0.0,1.0,1.0,5000,33.0
4215,132.81,2009,3.0,2.0,3.0,1.0,1.0,0.0,1.0,468,54.0
4216,48.34,1996,1.0,1.0,1.0,1.0,0.0,1.0,0.0,592,130.0
4217,80.95,2014,3.0,1.0,3.0,2.0,0.0,1.0,0.0,748,54.0
4218,81.89,2009,2.0,1.0,3.0,1.0,0.0,1.0,0.0,889,24.0
4219,140.0,2002,4.0,2.0,3.0,2.0,1.0,0.0,1.0,877,54.0
4220,223.0,2012,4.0,2.0,1.0,1.0,0.0,1.0,0.0,388,106.0
4221,70.43,1997,2.0,2.0,1.0,2.0,0.0,1.0,1.0,444,21.0
4222,92.6,2003,2.0,2.0,1.0,2.0,1.0,0.0,0.0,333,40.0
4223,50.29,2000,2.0,2.0,1.0,2.0,0.0,1.0,0.0,812,92.0
4224,72.0,2009,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
4225,113.0,2008,3.0,2.0,2.0,1.0,0.0,1.0,1.0,455,101.0
4226,110.0,2016,2.0,2.0,3.0,1.0,0.0,1.0,1.0,770,55.0
4227,48.88,1999,1.0,1.0,2.0,2.0,0.0,1.0,0.0,914,24.0
4228,93.0,2003,2.0,2.0,3.0,2.0,0.0,1.0,1.0,623,44.0
4229,320.75,2010,4.0,2.0,1.0,3.0,0.0,1.0,0.0,995,25.0
4230,88.23,2008,2.0,2.0,1.0,1.0,0.0,0.0,0.0,263,10.0
4231,140.56,2001,4.0,2.0,1.0,2.0,0.0,1.0,1.0,791,101.0
4232,161.1,2006,3.0,2.0,2.0,1.0,0.0,1.0,1.0,650,84.0
4233,91.4,2012,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,33.0
4234,44.0,1999,1.0,1.0,2.0,1.0,0.0,1.0,1.0,549,173.0
4235,93.1,2003,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1163,5.0
4236,300.0,2011,4.0,2.0,2.0,2.0,1.0,0.0,1.0,770,55.0
4237,58.2,1995,2.0,1.0,2.0,1.0,0.0,1.0,1.0,556,27.0
4238,45.25,2002,1.0,1.0,2.0,1.0,0.0,0.0,1.0,683,28.0
4239,88.69,2011,3.0,2.0,1.0,2.0,0.0,0.0,1.0,5000,128.0
4240,98.81,2007,2.0,2.0,3.0,1.0,0.0,1.0,0.0,605,46.0
4241,163.0,2002,3.0,2.0,2.0,8.0,0.0,1.0,1.0,372,13.0
4242,86.5,2015,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,61.0
4243,98.4,2005,2.0,2.0,2.0,2.0,0.0,1.0,0.0,571,37.0
4244,65.0,2011,2.0,1.0,1.0,2.0,0.0,1.0,1.0,455,101.0
4245,99.0,2007,2.0,2.0,2.0,1.0,0.0,1.0,1.0,605,8.0
4246,63.75,2010,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,59.0
4247,76.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
4248,92.0,2017,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,7.0
4249,72.0,2007,2.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,61.0
4250,117.0,2002,2.0,2.0,3.0,2.0,0.0,1.0,1.0,936,88.0
4251,91.29,2013,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
4252,67.8,1996,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,103.0
4253,49.71,1981,2.0,1.0,3.0,1.0,1.0,0.0,0.0,495,11.0
4254,68.79,2013,2.0,2.0,1.0,2.0,0.0,0.0,1.0,526,92.0
4255,61.6,2007,1.0,1.0,2.0,1.0,0.0,1.0,1.0,610,33.0
4256,149.0,2017,3.0,2.0,2.0,2.0,1.0,0.0,0.0,746,28.0
4257,93.4,2005,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,45.0
4258,205.0,2005,3.0,2.0,2.0,1.0,0.0,1.0,0.0,783,25.0
4259,134.0,2004,3.0,2.0,2.0,2.0,0.0,1.0,0.0,489,125.0
4260,41.6,1993,1.0,1.0,3.0,1.0,0.0,1.0,1.0,359,169.0
4261,108.7,1996,3.0,2.0,2.0,1.0,0.0,0.0,1.0,5000,80.0
4262,163.52,2002,3.0,2.0,2.0,2.0,0.0,1.0,0.0,485,146.0
4263,83.48,2009,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,59.0
4264,122.0,2004,3.0,2.0,2.0,2.0,0.0,1.0,1.0,307,54.0
4265,108.93,2005,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1055,24.0
4266,55.49,2005,1.0,1.0,1.0,8.0,1.0,0.0,0.0,330,131.0
4267,42.27,1994,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1138,34.0
4268,138.42,2010,3.0,2.0,2.0,1.0,0.0,0.0,0.0,496,86.0
4269,125.3,2014,3.0,2.0,3.0,2.0,1.0,0.0,1.0,643,12.0
4270,83.84,2014,3.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,22.0
4271,106.38,2005,2.0,2.0,3.0,1.0,0.0,0.0,1.0,557,48.0
4272,66.0,2018,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,7.0
4273,81.23,2015,3.0,1.0,1.0,4.0,0.0,1.0,0.0,5000,22.0
4274,92.86,2004,2.0,2.0,2.0,1.0,0.0,0.0,1.0,609,19.0
4275,51.99,1997,1.0,1.0,3.0,1.0,0.0,1.0,1.0,834,141.0
4276,146.61,2017,3.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,61.0
4277,107.98,2005,2.0,2.0,1.0,1.0,0.0,1.0,1.0,183,121.0
4278,37.0,2010,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,138.0
4279,76.14,2014,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
4280,64.96,1999,3.0,2.0,3.0,1.0,0.0,1.0,1.0,668,31.0
4281,197.23,2006,4.0,2.0,3.0,2.0,0.0,1.0,1.0,367,19.0
4282,95.9,2015,3.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,12.0
4283,118.0,2017,3.0,2.0,1.0,2.0,0.0,0.0,0.0,5000,97.0
4284,101.0,2003,3.0,2.0,3.0,2.0,0.0,1.0,1.0,705,42.0
4285,65.0,1989,3.0,1.0,3.0,1.0,0.0,1.0,1.0,690,11.0
4286,73.23,1996,2.0,1.0,2.0,1.0,1.0,0.0,0.0,100,40.0
4287,151.34,2006,2.0,2.0,3.0,2.0,1.0,0.0,1.0,439,13.0
4288,139.0,2002,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1003,34.0
4289,138.0,2003,3.0,2.0,2.0,2.0,0.0,1.0,0.0,227,91.0
4290,83.4,2014,2.0,2.0,1.0,2.0,1.0,0.0,0.0,591,36.0
4291,94.8,2000,3.0,2.0,3.0,1.0,0.0,0.0,1.0,908,127.0
4292,151.7,2006,3.0,2.0,1.0,2.0,0.0,1.0,0.0,721,6.0
4293,106.0,2009,3.0,2.0,3.0,2.0,0.0,0.0,1.0,455,101.0
4294,53.0,1997,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,27.0
4295,156.3,2002,3.0,2.0,2.0,1.0,0.0,0.0,1.0,200,133.0
4296,82.06,2015,2.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,47.0
4297,98.81,2007,2.0,2.0,3.0,1.0,0.0,1.0,0.0,605,46.0
4298,109.0,2018,3.0,2.0,2.0,2.0,1.0,0.0,0.0,677,86.0
4299,91.8,2008,2.0,2.0,2.0,2.0,0.0,1.0,0.0,984,85.0
4300,96.0,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
4301,142.6,2011,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1049,53.0
4302,106.0,2005,3.0,2.0,1.0,1.0,0.0,0.0,1.0,5000,115.0
4303,87.73,2009,2.0,2.0,2.0,2.0,1.0,0.0,1.0,588,79.0
4304,76.0,2005,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1065,49.0
4305,61.5,1993,2.0,1.0,2.0,2.0,0.0,1.0,1.0,819,144.0
4306,310.0,2015,4.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,69.0
4307,109.0,2007,2.0,2.0,3.0,2.0,0.0,1.0,1.0,227,30.0
4308,58.0,1992,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,71.0
4309,87.9,2015,3.0,2.0,3.0,2.0,1.0,0.0,1.0,607,96.0
4310,43.41,1992,1.0,0.0,3.0,1.0,0.0,1.0,1.0,559,174.0
4311,53.3,1994,1.0,1.0,3.0,1.0,1.0,0.0,1.0,406,11.0
4312,37.55,1983,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1091,51.0
4313,71.69,1997,2.0,1.0,3.0,1.0,1.0,0.0,1.0,5000,172.0
4314,336.0,2015,5.0,3.0,2.0,2.0,1.0,0.0,0.0,56,110.0
4315,79.0,2008,2.0,1.0,2.0,2.0,0.0,1.0,1.0,722,54.0
4316,89.7,2011,2.0,2.0,1.0,1.0,0.0,1.0,0.0,412,60.0
4317,226.0,2009,4.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,39.0
4318,394.4,2008,4.0,2.0,3.0,2.0,0.0,1.0,0.0,694,25.0
4319,70.0,2013,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5000,26.0
4320,119.0,2007,3.0,2.0,2.0,2.0,0.0,1.0,1.0,627,23.0
4321,143.0,2005,3.0,2.0,1.0,1.0,0.0,0.0,0.0,5000,36.0
4322,241.7,2003,4.0,2.0,1.0,1.0,1.0,0.0,0.0,989,25.0
4323,67.95,2012,2.0,2.0,3.0,1.0,0.0,1.0,0.0,883,81.0
4324,74.6,2006,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,61.0
4325,72.0,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
4326,130.1,2006,3.0,2.0,3.0,2.0,0.0,0.0,0.0,933,37.0
4327,54.13,1985,2.0,1.0,2.0,2.0,0.0,1.0,1.0,309,140.0
4328,84.1,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
4329,93.4,2015,3.0,2.0,3.0,2.0,1.0,0.0,0.0,838,30.0
4330,89.0,2002,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1105,71.0
4331,68.7,2014,2.0,1.0,1.0,1.0,0.0,1.0,1.0,924,19.0
4332,147.0,2005,3.0,2.0,2.0,1.0,1.0,0.0,0.0,262,15.0
4333,111.8,2008,3.0,2.0,3.0,2.0,1.0,0.0,1.0,597,33.0
4334,71.0,1996,2.0,2.0,3.0,1.0,0.0,0.0,0.0,737,63.0
4335,47.0,1985,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,155.0
4336,42.0,1996,1.0,1.0,1.0,1.0,1.0,0.0,1.0,454,99.0
4337,62.39,2004,2.0,1.0,3.0,1.0,0.0,0.0,1.0,5000,65.0
4338,82.96,2009,2.0,1.0,1.0,1.0,0.0,1.0,1.0,554,54.0
4339,102.0,1997,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1057,88.0
4340,34.5,1993,1.0,1.0,1.0,1.0,0.0,1.0,1.0,453,26.0
4341,51.0,1989,2.0,1.0,2.0,1.0,1.0,0.0,1.0,5000,114.0
4342,144.36,2012,2.0,2.0,1.0,1.0,1.0,0.0,0.0,978,25.0
4343,247.0,2011,4.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,52.0
4344,90.0,2005,4.0,2.0,3.0,2.0,0.0,1.0,1.0,401,125.0
4345,224.0,2004,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1086,79.0
4346,85.37,2001,2.0,2.0,3.0,7.0,0.0,1.0,0.0,989,25.0
4347,78.0,2004,2.0,2.0,1.0,2.0,0.0,1.0,1.0,984,144.0
4348,62.2,1990,2.0,1.0,2.0,2.0,0.0,1.0,1.0,815,105.0
4349,72.52,1997,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1009,73.0
4350,48.4,1996,1.0,1.0,1.0,1.0,0.0,1.0,1.0,775,42.0
4351,79.0,2011,3.0,2.0,2.0,2.0,0.0,1.0,1.0,748,23.0
4352,76.0,2010,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,61.0
4353,62.0,2008,1.0,1.0,3.0,1.0,0.0,1.0,1.0,614,8.0
4354,138.0,2006,3.0,2.0,2.0,1.0,0.0,1.0,1.0,325,100.0
4355,172.13,2014,3.0,2.0,3.0,1.0,0.0,0.0,1.0,885,101.0
4356,598.0,2005,4.0,3.0,1.0,3.0,1.0,0.0,0.0,492,25.0
4357,88.3,2010,3.0,2.0,2.0,3.0,1.0,0.0,0.0,5000,9.0
4358,54.27,2010,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5000,9.0
4359,105.97,2006,2.0,2.0,1.0,2.0,0.0,1.0,0.0,468,150.0
4360,89.6,2013,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,12.0
4361,51.46,1991,2.0,1.0,3.0,1.0,0.0,1.0,0.0,383,2.0
4362,134.15,2004,3.0,2.0,1.0,1.0,0.0,1.0,1.0,750,113.0
4363,44.4,1995,1.0,1.0,3.0,1.0,0.0,1.0,1.0,785,8.0
4364,298.0,2004,5.0,2.0,3.0,2.0,0.0,0.0,1.0,1049,53.0
4365,77.0,2013,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
4366,93.44,2014,2.0,2.0,1.0,2.0,0.0,0.0,1.0,296,162.0
4367,41.0,2014,2.0,1.0,2.0,2.0,0.0,1.0,1.0,730,66.0
4368,136.0,2016,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,62.0
4369,86.0,1996,3.0,1.0,2.0,10.0,0.0,0.0,0.0,5000,10.0
4370,102.8,2015,3.0,2.0,2.0,2.0,0.0,1.0,0.0,193,40.0
4371,125.5,2015,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,62.0
4372,85.0,2012,2.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,9.0
4373,89.0,1997,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,71.0
4374,115.6,1999,3.0,2.0,2.0,2.0,0.0,1.0,1.0,106,4.0
4375,138.94,2005,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,175.0
4376,54.5,2010,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5000,33.0
4377,118.62,2010,3.0,2.0,1.0,1.0,0.0,0.0,0.0,232,171.0
4378,97.54,1996,3.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,59.0
4379,99.0,2009,2.0,2.0,3.0,2.0,0.0,1.0,0.0,415,17.0
4380,127.0,2012,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5000,39.0
4381,92.0,1995,2.0,2.0,1.0,2.0,0.0,1.0,0.0,705,88.0
4382,96.67,2008,3.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,59.0
4383,54.0,2007,2.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,59.0
4384,133.0,2004,3.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,41.0
4385,74.19,1997,2.0,1.0,3.0,2.0,0.0,0.0,0.0,793,127.0
4386,136.0,2005,3.0,2.0,2.0,1.0,0.0,1.0,1.0,711,27.0
4387,87.0,2000,2.0,2.0,3.0,2.0,0.0,1.0,1.0,431,102.0
4388,106.0,2014,3.0,1.0,3.0,1.0,0.0,0.0,0.0,5000,71.0
4389,78.0,2017,2.0,2.0,1.0,2.0,1.0,0.0,0.0,5000,57.0
4390,37.38,1994,1.0,1.0,3.0,1.0,0.0,0.0,1.0,367,131.0
4391,33.29,1984,1.0,0.0,2.0,1.0,0.0,0.0,0.0,637,131.0
4392,53.6,2012,1.0,1.0,2.0,2.0,0.0,1.0,0.0,876,32.0
4393,61.6,2007,1.0,1.0,2.0,1.0,1.0,0.0,1.0,860,33.0
4394,214.0,2006,5.0,2.0,3.0,2.0,0.0,1.0,1.0,921,41.0
4395,63.64,1993,2.0,1.0,3.0,1.0,0.0,1.0,1.0,269,75.0
4396,76.67,2008,2.0,2.0,2.0,1.0,0.0,0.0,1.0,642,9.0
4397,103.97,2001,3.0,2.0,1.0,1.0,0.0,1.0,0.0,873,120.0
4398,89.0,2012,3.0,2.0,3.0,2.0,0.0,1.0,1.0,662,77.0
4399,143.0,2006,3.0,2.0,2.0,1.0,1.0,0.0,1.0,455,101.0
4400,115.19,2008,2.0,2.0,1.0,1.0,0.0,1.0,1.0,634,42.0
4401,43.13,2001,1.0,1.0,1.0,1.0,0.0,1.0,1.0,724,42.0
4402,74.87,1994,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1025,112.0
4403,222.18,2006,4.0,2.0,2.0,1.0,0.0,0.0,1.0,358,13.0
4404,37.83,1991,1.0,1.0,3.0,8.0,0.0,1.0,1.0,942,51.0
4405,103.0,2001,2.0,2.0,1.0,1.0,0.0,1.0,1.0,292,28.0
4406,50.0,1995,1.0,1.0,2.0,1.0,0.0,1.0,1.0,897,62.0
4407,139.0,2015,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
4408,88.0,2012,3.0,2.0,2.0,2.0,0.0,1.0,0.0,528,70.0
4409,82.44,2007,1.0,2.0,3.0,8.0,1.0,0.0,0.0,479,15.0
4410,116.0,2004,3.0,2.0,1.0,2.0,1.0,0.0,1.0,5000,5.0
4411,289.1,2015,4.0,2.0,3.0,2.0,1.0,0.0,0.0,337,13.0
4412,142.27,2004,3.0,2.0,2.0,2.0,0.0,1.0,0.0,471,131.0
4413,49.2,1985,2.0,0.0,1.0,1.0,0.0,1.0,1.0,5000,76.0
4414,98.2,2015,2.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,61.0
4415,53.0,1991,2.0,2.0,3.0,2.0,0.0,1.0,1.0,249,44.0
4416,99.57,2007,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5000,19.0
4417,130.47,1990,2.0,2.0,2.0,1.0,1.0,0.0,1.0,747,144.0
4418,126.13,2006,3.0,2.0,3.0,2.0,0.0,0.0,1.0,398,106.0
4419,110.0,2005,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,115.0
4420,76.2,2009,2.0,2.0,2.0,3.0,0.0,1.0,0.0,5000,33.0
4421,89.17,2009,3.0,1.0,3.0,1.0,0.0,1.0,1.0,543,19.0
